,id,city,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,umpire1,umpire2,yr,team1_points,team2_points
236,501271,Chennai,M Vijay,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,58.0,Asad Rauf,SJA Taufel,2011,115.02941176470588,96.30952380952381
237,548306,Chennai,RE Levi,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,JD Cloete,SJA Taufel,2012,129.26470588235293,87.875
238,548307,Kolkata,IK Pathan,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,8.0,S Asnani,HDPK Dharmasena,2012,113.44444444444444,99.56818181818181
239,548308,Mumbai,SPD Smith,Wankhede Stadium,0,Mumbai Indians,Pune Warriors,Mumbai Indians,field,Pune Warriors,runs,28.0,AK Chaudhary,SJA Taufel,2012,87.875,74.52173913043478
240,548309,Jaipur,AM Rahane,Sawai Mansingh Stadium,0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Rajasthan Royals,runs,31.0,BF Bowden,SK Tarapore,2012,110.05555555555556,88.27272727272727
241,548310,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Royal Challengers Bangalore,runs,20.0,S Asnani,S Ravi,2012,92.57142857142857,99.56818181818181
242,548311,Visakhapatnam,RA Jadeja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Deccan Chargers,Chennai Super Kings,Deccan Chargers,field,Chennai Super Kings,runs,74.0,JD Cloete,HDPK Dharmasena,2012,77.1086956521739,129.26470588235293
243,548312,Jaipur,BJ Hodge,Sawai Mansingh Stadium,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,22.0,BF Bowden,VA Kulkarni,2012,110.05555555555556,113.44444444444444
244,548313,Pune,MN Samuels,Subrata Roy Sahara Stadium,0,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,Pune Warriors,runs,22.0,S Das,SJA Taufel,2012,74.52173913043478,88.27272727272727
245,548314,Visakhapatnam,RG Sharma,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Mumbai Indians,wickets,5.0,AK Chaudhary,JD Cloete,2012,77.1086956521739,87.875
246,548315,Bangalore,L Balaji,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,42.0,S Ravi,RJ Tucker,2012,92.57142857142857,113.44444444444444
247,548316,Delhi,M Morkel,Feroz Shah Kotla,0,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,field,Delhi Daredevils,wickets,8.0,Asad Rauf,SK Tarapore,2012,99.56818181818181,129.26470588235293
248,548317,Mumbai,KA Pollard,Wankhede Stadium,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,27.0,Aleem Dar,BNJ Oxenford,2012,87.875,110.05555555555556
249,548318,Chennai,F du Plessis,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Chennai Super Kings,wickets,5.0,HDPK Dharmasena,RJ Tucker,2012,129.26470588235293,92.57142857142857
250,548319,Chandigarh,AD Mascarenhas,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,Kings XI Punjab,wickets,7.0,VA Kulkarni,SK Tarapore,2012,88.27272727272727,74.52173913043478
251,548320,Kolkata,Shakib Al Hasan,Eden Gardens,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,wickets,5.0,Asad Rauf,S Asnani,2012,113.44444444444444,110.05555555555556
252,548321,Delhi,KP Pietersen,Feroz Shah Kotla,0,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,Delhi Daredevils,wickets,5.0,BF Bowden,SK Tarapore,2012,99.56818181818181,77.1086956521739
253,548322,Pune,JD Ryder,Subrata Roy Sahara Stadium,0,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Pune Warriors,wickets,7.0,Aleem Dar,BNJ Oxenford,2012,74.52173913043478,129.26470588235293
254,548323,Kolkata,SP Narine,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kings XI Punjab,runs,2.0,Asad Rauf,S Asnani,2012,113.44444444444444,88.27272727272727
255,548324,Bangalore,AM Rahane,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,59.0,JD Cloete,RJ Tucker,2012,92.57142857142857,110.05555555555556
256,548325,Mumbai,S Nadeem,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,BF Bowden,SK Tarapore,2012,87.875,99.56818181818181
257,548326,Jaipur,BJ Hodge,Sawai Mansingh Stadium,0,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,Rajasthan Royals,wickets,5.0,Aleem Dar,BNJ Oxenford,2012,110.05555555555556,77.1086956521739
258,548327,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,bat,Royal Challengers Bangalore,wickets,6.0,S Asnani,S Das,2012,92.57142857142857,74.52173913043478
259,548328,Chandigarh,G Gambhir,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,Kolkata Knight Riders,wickets,8.0,JD Cloete,RJ Tucker,2012,88.27272727272727,113.44444444444444
260,548329,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,Delhi Daredevils,wickets,9.0,JD Cloete,SJA Taufel,2012,77.1086956521739,99.56818181818181
261,548330,Chennai,KMDN Kulasekara,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,13.0,Asad Rauf,S Das,2012,129.26470588235293,74.52173913043478
262,548331,Chandigarh,CH Gayle,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,5.0,S Ravi,RJ Tucker,2012,88.27272727272727,92.57142857142857
263,548332,Chennai,F du Plessis,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,wickets,7.0,Aleem Dar,BNJ Oxenford,2012,129.26470588235293,110.05555555555556
264,548333,Delhi,SC Ganguly,Feroz Shah Kotla,0,Delhi Daredevils,Pune Warriors,Delhi Daredevils,field,Pune Warriors,runs,20.0,Asad Rauf,S Das,2012,99.56818181818181,74.52173913043478
265,548334,Mumbai,SE Marsh,Wankhede Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,wickets,6.0,S Ravi,RJ Tucker,2012,87.875,88.27272727272727
266,548335,Cuttack,B Lee,Barabati Stadium,0,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5.0,BF Bowden,SK Tarapore,2012,77.1086956521739,113.44444444444444
267,548336,Jaipur,AB de Villiers,Sawai Mansingh Stadium,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Royal Challengers Bangalore,runs,46.0,Asad Rauf,S Asnani,2012,110.05555555555556,92.57142857142857
268,548337,Pune,V Sehwag,Subrata Roy Sahara Stadium,0,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,Delhi Daredevils,wickets,8.0,S Ravi,RJ Tucker,2012,74.52173913043478,99.56818181818181
269,548339,Chandigarh,AT Rayudu,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Mumbai Indians,wickets,4.0,Aleem Dar,BNJ Oxenford,2012,88.27272727272727,87.875
270,548341,Pune,CL White,Subrata Roy Sahara Stadium,0,Pune Warriors,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,18.0,S Ravi,RJ Tucker,2012,74.52173913043478,77.1086956521739
271,548342,Delhi,V Sehwag,Feroz Shah Kotla,0,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Delhi Daredevils,runs,37.0,Aleem Dar,BNJ Oxenford,2012,99.56818181818181,87.875
272,548343,Chennai,Mandeep Singh,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,Kings XI Punjab,runs,7.0,BF Bowden,SK Tarapore,2012,129.26470588235293,88.27272727272727
273,548344,Kolkata,G Gambhir,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,47.0,Asad Rauf,BR Doctrove,2012,113.44444444444444,92.57142857142857
274,548345,Delhi,V Sehwag,Feroz Shah Kotla,0,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Delhi Daredevils,runs,1.0,S Ravi,RJ Tucker,2012,99.56818181818181,110.05555555555556
275,548346,Mumbai,DW Steyn,Wankhede Stadium,0,Mumbai Indians,Deccan Chargers,Mumbai Indians,field,Mumbai Indians,wickets,5.0,AK Chaudhary,BNJ Oxenford,2012,87.875,77.1086956521739
276,548347,Chennai,G Gambhir,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,wickets,5.0,BF Bowden,C Shamshuddin,2012,129.26470588235293,113.44444444444444
277,548348,Cuttack,KC Sangakkara,Barabati Stadium,0,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Deccan Chargers,runs,13.0,Aleem Dar,AK Chaudhary,2012,77.1086956521739,74.52173913043478
278,548349,Jaipur,P Negi,Sawai Mansingh Stadium,0,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,Delhi Daredevils,wickets,6.0,JD Cloete,SJA Taufel,2012,110.05555555555556,99.56818181818181
279,548350,Bangalore,Azhar Mahmood,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,4.0,BF Bowden,C Shamshuddin,2012,92.57142857142857,88.27272727272727
280,548351,Pune,SL Malinga,Subrata Roy Sahara Stadium,0,Pune Warriors,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,1.0,Asad Rauf,S Asnani,2012,74.52173913043478,87.875
281,548352,Chennai,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,10.0,HDPK Dharmasena,BNJ Oxenford,2012,129.26470588235293,77.1086956521739
282,548353,Kolkata,SP Narine,Eden Gardens,0,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,7.0,BF Bowden,SK Tarapore,2012,113.44444444444444,74.52173913043478
283,548354,Chandigarh,SR Watson,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,43.0,JD Cloete,SJA Taufel,2012,88.27272727272727,110.05555555555556
284,548355,Mumbai,DR Smith,Wankhede Stadium,0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,wickets,2.0,Asad Rauf,S Asnani,2012,87.875,129.26470588235293
285,548356,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,5.0,HDPK Dharmasena,BNJ Oxenford,2012,92.57142857142857,77.1086956521739
286,548357,Delhi,JH Kallis,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,wickets,6.0,JD Cloete,S Ravi,2012,99.56818181818181,113.44444444444444
287,548358,Pune,SR Watson,Subrata Roy Sahara Stadium,0,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,Rajasthan Royals,wickets,7.0,Asad Rauf,BR Doctrove,2012,74.52173913043478,110.05555555555556
288,548359,Hyderabad,Mandeep Singh,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Kings XI Punjab,Deccan Chargers,field,Kings XI Punjab,runs,25.0,HDPK Dharmasena,BNJ Oxenford,2012,77.1086956521739,88.27272727272727
289,548360,Mumbai,CH Gayle,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,BF Bowden,VA Kulkarni,2012,87.875,92.57142857142857
290,548361,Jaipur,BW Hilfenhaus,Sawai Mansingh Stadium,0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,4.0,BNJ Oxenford,C Shamshuddin,2012,110.05555555555556,129.26470588235293
291,548362,Pune,CH Gayle,Subrata Roy Sahara Stadium,0,Pune Warriors,Royal Challengers Bangalore,Pune Warriors,field,Royal Challengers Bangalore,runs,35.0,BF Bowden,SK Tarapore,2012,74.52173913043478,92.57142857142857
292,548363,Kolkata,RG Sharma,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,27.0,S Ravi,SJA Taufel,2012,113.44444444444444,87.875
293,548364,Chennai,BW Hilfenhaus,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,field,Chennai Super Kings,wickets,9.0,S Das,BR Doctrove,2012,129.26470588235293,99.56818181818181
294,548365,Jaipur,A Chandila,Sawai Mansingh Stadium,0,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,Rajasthan Royals,runs,45.0,BF Bowden,SK Tarapore,2012,110.05555555555556,74.52173913043478
295,548366,Chandigarh,DJ Hussey,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Deccan Chargers,Deccan Chargers,bat,Kings XI Punjab,wickets,4.0,HDPK Dharmasena,BNJ Oxenford,2012,88.27272727272727,77.1086956521739
296,548367,Bangalore,AT Rayudu,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,S Das,BR Doctrove,2012,92.57142857142857,87.875
297,548368,Kolkata,MEK Hussey,Eden Gardens,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,JD Cloete,SJA Taufel,2012,113.44444444444444,129.26470588235293
298,548369,Delhi,UT Yadav,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,bat,Delhi Daredevils,wickets,5.0,HDPK Dharmasena,BNJ Oxenford,2012,99.56818181818181,88.27272727272727
299,548370,Mumbai,SP Narine,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Kolkata Knight Riders,runs,32.0,S Das,BR Doctrove,2012,87.875,113.44444444444444
300,548371,Dharamsala,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,VA Kulkarni,SK Tarapore,2012,88.27272727272727,129.26470588235293
301,548372,Delhi,CH Gayle,Feroz Shah Kotla,0,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,Royal Challengers Bangalore,runs,21.0,HDPK Dharmasena,C Shamshuddin,2012,99.56818181818181,92.57142857142857
302,548373,Hyderabad,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,Deccan Chargers,wickets,5.0,S Ravi,SJA Taufel,2012,77.1086956521739,110.05555555555556
303,548374,Dharamsala,UT Yadav,Himachal Pradesh Cricket Association Stadium,0,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,6.0,BF Bowden,VA Kulkarni,2012,88.27272727272727,99.56818181818181
304,548375,Pune,Shakib Al Hasan,Subrata Roy Sahara Stadium,0,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,34.0,S Asnani,BR Doctrove,2012,74.52173913043478,113.44444444444444
305,548376,Hyderabad,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,runs,9.0,S Ravi,SJA Taufel,2012,77.1086956521739,92.57142857142857
306,548377,Jaipur,DR Smith,Sawai Mansingh Stadium,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,wickets,10.0,HDPK Dharmasena,C Shamshuddin,2012,110.05555555555556,87.875
307,548378,Pune,YK Pathan,Subrata Roy Sahara Stadium,0,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,18.0,BR Doctrove,SJA Taufel,2012,99.56818181818181,113.44444444444444
308,548379,Bangalore,MS Dhoni,M Chinnaswamy Stadium,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,runs,38.0,BF Bowden,HDPK Dharmasena,2012,129.26470588235293,87.875
309,548380,Chennai,M Vijay,"MA Chidambaram Stadium, Chepauk",0,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,field,Chennai Super Kings,runs,86.0,BR Doctrove,SJA Taufel,2012,99.56818181818181,129.26470588235293
310,548381,Chennai,MS Bisla,"MA Chidambaram Stadium, Chepauk",0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Kolkata Knight Riders,wickets,5.0,BF Bowden,SJA Taufel,2012,113.44444444444444,129.26470588235293
311,597998,Kolkata,SP Narine,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,S Ravi,SJA Taufel,2013,86.81818181818181,80.22727272727273
312,597999,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,2.0,VA Kulkarni,C Shamshuddin,2013,91.5,115.5909090909091
313,598000,Hyderabad,A Mishra,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,Sunrisers Hyderabad,runs,22.0,S Ravi,SJA Taufel,2013,109.42105263157895,70.48076923076923
314,598001,Delhi,R Dravid,Feroz Shah Kotla,0,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,5.0,S Das,C Shamshuddin,2013,80.22727272727273,95.20833333333333
315,598002,Chennai,KA Pollard,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,9.0,M Erasmus,VA Kulkarni,2013,136.73529411764707,115.5909090909091
316,598003,Pune,M Vohra,Subrata Roy Sahara Stadium,0,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,Kings XI Punjab,wickets,8.0,S Asnani,SJA Taufel,2013,70.48076923076923,89.29545454545455
317,598005,Jaipur,SK Trivedi,Sawai Mansingh Stadium,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,19.0,Aleem Dar,S Das,2013,95.20833333333333,86.81818181818181
318,598006,Mumbai,KD Karthik,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Mumbai Indians,runs,44.0,M Erasmus,VA Kulkarni,2013,115.5909090909091,80.22727272727273
319,598007,Chandigarh,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,10.0,Aleem Dar,C Shamshuddin,2013,89.29545454545455,136.73529411764707
320,598008,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,8.0,Asad Rauf,AK Chaudhary,2013,91.5,86.81818181818181
321,598009,Pune,AJ Finch,Subrata Roy Sahara Stadium,0,Pune Warriors,Rajasthan Royals,Rajasthan Royals,bat,Pune Warriors,wickets,7.0,M Erasmus,K Srinath,2013,70.48076923076923,95.20833333333333
322,598010,Delhi,A Mishra,Feroz Shah Kotla,0,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,wickets,3.0,Aleem Dar,Subroto Das,2013,80.22727272727273,109.42105263157895
323,598011,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,Mumbai Indians,runs,41.0,S Ravi,SJA Taufel,2013,115.5909090909091,70.48076923076923
324,598012,Chennai,RA Jadeja,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,wickets,4.0,Asad Rauf,AK Chaudhary,2013,136.73529411764707,91.5
325,598013,Kolkata,G Gambhir,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,48.0,M Erasmus,VA Kulkarni,2013,86.81818181818181,109.42105263157895
326,598014,Jaipur,JP Faulkner,Sawai Mansingh Stadium,0,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,Rajasthan Royals,wickets,6.0,Aleem Dar,C Shamshuddin,2013,95.20833333333333,89.29545454545455
327,598015,Chennai,SPD Smith,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Pune Warriors,Pune Warriors,bat,Pune Warriors,runs,24.0,Asad Rauf,AK Chaudhary,2013,136.73529411764707,70.48076923076923
328,598016,Chandigarh,MS Gony,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,runs,4.0,CK Nandan,SJA Taufel,2013,89.29545454545455,86.81818181818181
329,598018,Pune,A Mishra,Subrata Roy Sahara Stadium,0,Pune Warriors,Sunrisers Hyderabad,Pune Warriors,field,Sunrisers Hyderabad,runs,11.0,Asad Rauf,AK Chaudhary,2013,70.48076923076923,109.42105263157895
330,598019,Jaipur,AM Rahane,Sawai Mansingh Stadium,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,runs,87.0,Aleem Dar,C Shamshuddin,2013,95.20833333333333,115.5909090909091
331,598020,Delhi,MEK Hussey,Feroz Shah Kotla,0,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,86.0,M Erasmus,VA Kulkarni,2013,80.22727272727273,136.73529411764707
332,598021,Hyderabad,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,bat,Sunrisers Hyderabad,wickets,5.0,HDPK Dharmasena,CK Nandan,2013,109.42105263157895,89.29545454545455
333,598022,Kolkata,RA Jadeja,Eden Gardens,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,wickets,4.0,Asad Rauf,AK Chaudhary,2013,86.81818181818181,136.73529411764707
334,598023,Bangalore,R Vinay Kumar,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,Aleem Dar,C Shamshuddin,2013,91.5,95.20833333333333
335,598024,Delhi,V Sehwag,Feroz Shah Kotla,0,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Delhi Daredevils,wickets,9.0,HDPK Dharmasena,S Ravi,2013,80.22727272727273,115.5909090909091
336,598025,Chandigarh,DA Miller,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,Kings XI Punjab,wickets,7.0,M Erasmus,K Srinath,2013,89.29545454545455,70.48076923076923
337,598026,Chennai,MEK Hussey,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,wickets,5.0,S Asnani,AK Chaudhary,2013,136.73529411764707,95.20833333333333
338,598027,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,Royal Challengers Bangalore,runs,130.0,Aleem Dar,C Shamshuddin,2013,91.5,70.48076923076923
339,598028,Dharamsala,DA Miller,Himachal Pradesh Cricket Association Stadium,0,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,runs,7.0,HDPK Dharmasena,S Ravi,2013,89.29545454545455,80.22727272727273
340,598029,Kolkata,DR Smith,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,wickets,5.0,HDPK Dharmasena,S Ravi,2013,86.81818181818181,115.5909090909091
341,598030,Chennai,MS Dhoni,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Chennai Super Kings,wickets,5.0,Aleem Dar,S Das,2013,136.73529411764707,109.42105263157895
342,598031,Kolkata,JH Kallis,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Kolkata Knight Riders,wickets,6.0,CK Nandan,S Ravi,2013,86.81818181818181,89.29545454545455
343,598032,Jaipur,JP Faulkner,Sawai Mansingh Stadium,0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Rajasthan Royals,wickets,8.0,VA Kulkarni,K Srinath,2013,95.20833333333333,109.42105263157895
344,598033,Mumbai,DR Smith,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Mumbai Indians,runs,58.0,Asad Rauf,S Asnani,2013,115.5909090909091,91.5
345,598034,Chennai,MEK Hussey,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,runs,14.0,Aleem Dar,SJA Taufel,2013,136.73529411764707,86.81818181818181
346,598035,Raipur,DA Warner,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Pune Warriors,Pune Warriors,field,Delhi Daredevils,runs,15.0,CK Nandan,S Ravi,2013,80.22727272727273,70.48076923076923
347,598036,Jaipur,SV Samson,Sawai Mansingh Stadium,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,wickets,4.0,M Erasmus,K Srinath,2013,95.20833333333333,91.5
348,598037,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Mumbai Indians,runs,4.0,Asad Rauf,AK Chaudhary,2013,115.5909090909091,89.29545454545455
349,598038,Pune,MS Dhoni,Subrata Roy Sahara Stadium,0,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,runs,37.0,S Das,SJA Taufel,2013,70.48076923076923,136.73529411764707
350,598039,Hyderabad,I Sharma,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,wickets,7.0,Asad Rauf,S Asnani,2013,109.42105263157895,115.5909090909091
