,id,city,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,umpire1,umpire2,yr,team1_points,team2_points
637,1136590,Pune,SR Watson,Maharashtra Cricket Association Stadium,0,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Chennai Super Kings,runs,13.0,AY Dandekar,C Shamshuddin,2018,2225.5,1790.5
638,1136591,Bengaluru,TG Southee,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,14.0,M Erasmus,Nitin Menon,2018,1852.5,1952.0
639,1136593,Kolkata,SP Narine,Eden Gardens,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,HDPK Dharmasena,A Deshmukh,2018,2196.5,2225.5
640,1136594,Indore,SA Yadav,Holkar Cricket Stadium,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6.0,AY Dandekar,S Ravi,2018,1708.0,1952.0
641,1136595,Pune,RA Jadeja,Maharashtra Cricket Association Stadium,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,Nitin Menon,YC Barde,2018,2225.5,1852.5
642,1136596,Hyderabad,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Sunrisers Hyderabad,wickets,7.0,BNJ Oxenford,CK Nandan,2018,2161.0,1790.5
643,1136597,Mumbai,HH Pandya,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,13.0,HDPK Dharmasena,A Deshmukh,2018,1952.0,2196.5
644,1136598,Indore,Mujeeb Ur Rahman,Holkar Cricket Stadium,0,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,C Shamshuddin,S Ravi,2018,1708.0,1751.5
645,1136599,Hyderabad,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,5.0,BNJ Oxenford,VK Sharma,2018,2161.0,1852.5
646,1136600,Jaipur,JC Buttler,Sawai Mansingh Stadium,0,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,Rajasthan Royals,runs,15.0,M Erasmus,Nitin Menon,2018,1751.5,1708.0
647,1136601,Kolkata,Ishan Kishan,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,runs,102.0,KN Ananthapadmanabhan,AK Chaudhary,2018,2196.5,1952.0
648,1136602,Delhi,S Dhawan,Feroz Shah Kotla,0,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Sunrisers Hyderabad,wickets,9.0,AY Dandekar,C Shamshuddin,2018,1790.5,2161.0
649,1136603,Jaipur,JC Buttler,Sawai Mansingh Stadium,0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,wickets,4.0,M Erasmus,YC Barde,2018,1751.5,2225.5
650,1136604,Indore,SP Narine,Holkar Cricket Stadium,0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,Kolkata Knight Riders,runs,31.0,VK Sharma,CK Nandan,2018,1708.0,2196.5
651,1136605,Delhi,AB de Villiers,Feroz Shah Kotla,0,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,5.0,KN Ananthapadmanabhan,HDPK Dharmasena,2018,1790.5,1852.5
652,1136606,Pune,AT Rayudu,Maharashtra Cricket Association Stadium,0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,M Erasmus,YC Barde,2018,2225.5,2161.0
653,1136607,Mumbai,JC Buttler,Wankhede Stadium,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,Nitin Menon,S Ravi,2018,1952.0,1751.5
654,1136608,Indore,UT Yadav,Holkar Cricket Stadium,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,10.0,BNJ Oxenford,VK Sharma,2018,1708.0,1852.5
655,1136609,Kolkata,Kuldeep Yadav,Eden Gardens,0,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,HDPK Dharmasena,AK Chaudhary,2018,2196.5,1751.5
656,1136610,Mumbai,JJ Bumrah,Wankhede Stadium,0,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,runs,3.0,M Erasmus,Nitin Menon,2018,1952.0,1708.0
657,1136611,Bengaluru,AB de Villiers,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,runs,14.0,AY Dandekar,S Ravi,2018,1852.5,2161.0
658,1136612,Delhi,HV Patel,Feroz Shah Kotla,0,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Delhi Daredevils,runs,34.0,VA Kulkarni,HDPK Dharmasena,2018,1790.5,2225.5
659,1136613,Jaipur,S Gopal,Sawai Mansingh Stadium,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,runs,30.0,BNJ Oxenford,VK Sharma,2018,1751.5,1852.5
660,1136614,Hyderabad,CA Lynn,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,5.0,AK Chaudhary,S Ravi,2018,2161.0,2196.5
661,1136615,Delhi,A Mishra,Feroz Shah Kotla,0,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,Delhi Daredevils,runs,11.0,HDPK Dharmasena,CK Nandan,2018,1790.5,1952.0
662,1136616,Pune,L Ngidi,Maharashtra Cricket Association Stadium,0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,Nitin Menon,YC Barde,2018,2225.5,1708.0
663,1136617,Mumbai,F du Plessis,Wankhede Stadium,0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,2.0,C Shamshuddin,M Erasmus,2018,2161.0,2225.5
664,1136618,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,runs,25.0,AK Chaudhary,Nitin Menon,2018,2196.5,1751.5
665,1136619,Kolkata,Rashid Khan,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,14.0,HDPK Dharmasena,Nitin Menon,2018,2196.5,2161.0
666,1136620,Mumbai,SR Watson,Wankhede Stadium,0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,M Erasmus,S Ravi,2018,2225.5,2161.0
667,1175356,Chennai,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,wickets,7.0,AY Dandekar,BNJ Oxenford,2019,2181.5,1745.5
668,1175357,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,CB Gaffaney,AK Chaudhary,2019,1786.0,1921.5
669,1175358,Mumbai,RR Pant,Wankhede Stadium,0,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,runs,37.0,YC Barde,S Ravi,2019,2200.0,2152.5
670,1175359,Jaipur,CH Gayle,Sawai Mansingh Stadium,0,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,Kings XI Punjab,runs,14.0,KN Ananthapadmanabhan,C Shamshuddin,2019,1632.5,1749.0
671,1175360,Delhi,SR Watson,Feroz Shah Kotla,0,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Chennai Super Kings,wickets,6.0,M Erasmus,Nitin Menon,2019,2152.5,2181.5
672,1175361,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,runs,28.0,VA Kulkarni,AK Chaudhary,2019,1786.0,1749.0
673,1175362,Bengaluru,JJ Bumrah,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,runs,6.0,CK Nandan,S Ravi,2019,1745.5,2200.0
674,1175363,Hyderabad,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,bat,Sunrisers Hyderabad,wickets,5.0,C Shamshuddin,BNJ Oxenford,2019,1921.5,1632.5
675,1175364,Chandigarh,MA Agarwal,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,Kings XI Punjab,wickets,8.0,VA Kulkarni,CB Gaffaney,2019,1749.0,2200.0
676,1175366,Hyderabad,JM Bairstow,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,118.0,KN Ananthapadmanabhan,S Ravi,2019,1921.5,1745.5
677,1175367,Chennai,MS Dhoni,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,8.0,YC Barde,CK Nandan,2019,2181.5,1632.5
678,1175368,Chandigarh,SM Curran,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,Kings XI Punjab,runs,14.0,CB Gaffaney,AK Chaudhary,2019,1749.0,2152.5
679,1175369,Jaipur,S Gopal,Sawai Mansingh Stadium,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,AY Dandekar,M Erasmus,2019,1632.5,1745.5
680,1175370,Mumbai,HH Pandya,Wankhede Stadium,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,37.0,RJ Tucker,BNJ Oxenford,2019,2200.0,2181.5
681,1175371,Delhi,JM Bairstow,Feroz Shah Kotla,0,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,KN Ananthapadmanabhan,C Shamshuddin,2019,2152.5,1921.5
682,1175372,Bengaluru,AD Russell,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5.0,CB Gaffaney,AK Chaudhary,2019,1745.5,1786.0
683,1178393,Chennai,Harbhajan Singh,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,22.0,KN Ananthapadmanabhan,RJ Tucker,2019,2181.5,1749.0
684,1178394,Hyderabad,AS Joseph,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Mumbai Indians,runs,40.0,AY Dandekar,Nitin Menon,2019,1921.5,2200.0
685,1178395,Bengaluru,K Rabada,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,4.0,YC Barde,S Ravi,2019,1745.5,2152.5
686,1178396,Jaipur,HF Gurney,Sawai Mansingh Stadium,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,CB Gaffaney,AK Chaudhary,2019,1632.5,1786.0
687,1178397,Chandigarh,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,AY Dandekar,M Erasmus,2019,1749.0,1921.5
688,1178398,Chennai,DL Chahar,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Chennai Super Kings,wickets,7.0,RJ Tucker,C Shamshuddin,2019,2181.5,1786.0
689,1178399,Mumbai,KA Pollard,Wankhede Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Mumbai Indians,wickets,3.0,YC Barde,S Ravi,2019,2200.0,1749.0
690,1178400,Jaipur,MS Dhoni,Sawai Mansingh Stadium,0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,4.0,UV Gandhe,BNJ Oxenford,2019,1632.5,2181.5
691,1178401,Kolkata,S Dhawan,Eden Gardens,0,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,7.0,YC Barde,CK Nandan,2019,1786.0,2152.5
692,1178402,Mumbai,JC Buttler,Wankhede Stadium,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,4.0,Nitin Menon,A Nand Kishore,2019,2200.0,1632.5
693,1178403,Chandigarh,AB de Villiers,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,8.0,UV Gandhe,S Ravi,2019,1749.0,1745.5
694,1178404,Kolkata,Imran Tahir,Eden Gardens,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,RJ Tucker,CK Nandan,2019,1786.0,2181.5
695,1178405,Hyderabad,KMA Paul,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,runs,39.0,BNJ Oxenford,AK Chaudhary,2019,1921.5,2152.5
696,1178406,Mumbai,SL Malinga,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,wickets,5.0,M Erasmus,Nitin Menon,2019,2200.0,1745.5
697,1178407,Chandigarh,R Ashwin,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,12.0,VA Kulkarni,AK Chaudhary,2019,1749.0,1632.5
698,1178408,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,Sunrisers Hyderabad,wickets,6.0,UV Gandhe,IJ Gould,2019,1921.5,2181.5
699,1178409,Delhi,HH Pandya,Feroz Shah Kotla,0,Delhi Capitals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,40.0,BNJ Oxenford,NJ Llong,2019,2152.5,2200.0
700,1178410,Kolkata,V Kohli,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Royal Challengers Bangalore,runs,10.0,IJ Gould,Nitin Menon,2019,1786.0,1745.5
701,1178411,Jaipur,SPD Smith,Sawai Mansingh Stadium,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,wickets,5.0,YC Barde,S Ravi,2019,1632.5,2200.0
702,1178412,Delhi,SS Iyer,Feroz Shah Kotla,0,Delhi Capitals,Kings XI Punjab,Delhi Capitals,field,Delhi Capitals,wickets,5.0,UV Gandhe,C Shamshuddin,2019,2152.5,1749.0
703,1178413,Hyderabad,KK Ahmed,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,9.0,NJ Llong,Nitin Menon,2019,1921.5,1786.0
704,1178414,Bengaluru,PA Patel,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,runs,1.0,RJ Tucker,VA Kulkarni,2019,1745.5,2181.5
705,1178415,Jaipur,RR Pant,Sawai Mansingh Stadium,0,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,6.0,A Nand Kishore,S Ravi,2019,1632.5,2152.5
706,1178416,Chennai,SR Watson,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,NJ Llong,AK Chaudhary,2019,2181.5,1921.5
707,1178417,Bengaluru,AB de Villiers,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,17.0,C Shamshuddin,BNJ Oxenford,2019,1745.5,1749.0
708,1178418,Kolkata,VR Aaron,Eden Gardens,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,3.0,AY Dandekar,IJ Gould,2019,1786.0,1632.5
709,1178419,Chennai,RG Sharma,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,runs,46.0,NJ Llong,AK Chaudhary,2019,2181.5,2200.0
710,1178420,Jaipur,JD Unadkat,Sawai Mansingh Stadium,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,YC Barde,A Nand Kishore,2019,1632.5,1921.5
711,1178421,Delhi,S Dhawan,Feroz Shah Kotla,0,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,Delhi Capitals,runs,16.0,KN Ananthapadmanabhan,BNJ Oxenford,2019,2152.5,1745.5
712,1178422,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,runs,34.0,IJ Gould,Nitin Menon,2019,1786.0,2200.0
713,1178423,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,runs,45.0,CK Nandan,S Ravi,2019,1921.5,1749.0
714,1178425,Chennai,MS Dhoni,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,runs,80.0,AY Dandekar,Nitin Menon,2019,2181.5,2152.5
715,1178427,Chandigarh,Shubman Gill,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,C Shamshuddin,BNJ Oxenford,2019,1749.0,1786.0
716,1178428,Delhi,A Mishra,Feroz Shah Kotla,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,Delhi Capitals,wickets,5.0,AY Dandekar,IJ Gould,2019,2152.5,1632.5
717,1178429,Bengaluru,SO Hetmyer,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,NJ Llong,AK Chaudhary,2019,1745.5,1921.5
718,1178430,Chandigarh,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,KN Ananthapadmanabhan,C Shamshuddin,2019,1749.0,2181.5
719,1178431,Mumbai,HH Pandya,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,9.0,A Nand Kishore,CK Nandan,2019,2200.0,1786.0
720,1181764,Chennai,SA Yadav,"MA Chidambaram Stadium, Chepauk",0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,Mumbai Indians,wickets,6.0,NJ Llong,Nitin Menon,2019,2200.0,2181.5
721,1181766,Visakhapatnam,RR Pant,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,wickets,2.0,BNJ Oxenford,S Ravi,2019,2152.5,1921.5
722,1181767,Visakhapatnam,F du Plessis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,BNJ Oxenford,S Ravi,2019,2181.5,2152.5
723,1181768,Hyderabad,JJ Bumrah,"Rajiv Gandhi International Stadium, Uppal",0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,runs,1.0,IJ Gould,Nitin Menon,2019,2200.0,2181.5
724,1216492,Abu Dhabi,AT Rayudu,Sheikh Zayed Stadium,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,CB Gaffaney,VK Sharma,2020,2259.0,1643.5
725,1216494,Abu Dhabi,Mohammed Siraj,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Royal Challengers Bangalore,wickets,8.0,VK Sharma,S Ravi,2020,1692.5,1710.0
726,1216495,Sharjah,S Nadeem,Sharjah Cricket Stadium,0,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,10.0,C Shamshuddin,RK Illingworth,2020,2259.0,1948.5
727,1216496,Sharjah,SV Samson,Sharjah Cricket Stadium,0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Rajasthan Royals,runs,16.0,C Shamshuddin,VA Kulkarni,2020,1703.5,1643.5
728,1216497,Abu Dhabi,CV Varun,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,runs,59.0,CB Gaffaney,PG Pathak,2020,1692.5,2096.0
729,1216498,Dubai,CJ Jordan,Dubai International Cricket Stadium,0,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kings XI Punjab,runs,12.0,AY Dandekar,PR Reiffel,2020,1778.0,1948.5
730,1216499,Abu Dhabi,SA Yadav,Sheikh Zayed Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,UV Gandhe,CB Gaffaney,2020,1710.0,2259.0
731,1216500,Sharjah,R Ashwin,Sharjah Cricket Stadium,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,runs,46.0,KN Ananthapadmanabhan,C Shamshuddin,2020,2096.0,1703.5
732,1216501,Abu Dhabi,RA Tripathi,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,10.0,KN Ananthapadmanabhan,RK Illingworth,2020,1692.5,1643.5
733,1216502,Sharjah,Sandeep Sharma,Sharjah Cricket Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,KN Ananthapadmanabhan,K Srinivasan,2020,1710.0,1948.5
734,1216503,Abu Dhabi,KA Pollard,Sheikh Zayed Stadium,0,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,runs,48.0,VK Sharma,S Ravi,2020,2259.0,1778.0
735,1216504,Dubai,Shivam Mavi,Dubai International Cricket Stadium,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,runs,37.0,KN Ananthapadmanabhan,C Shamshuddin,2020,1692.5,1703.5
736,1216505,Abu Dhabi,A Nortje,Sheikh Zayed Stadium,0,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,wickets,6.0,CB Gaffaney,S Ravi,2020,1710.0,2096.0
737,1216506,Abu Dhabi,RD Gaikwad,Sheikh Zayed Stadium,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,9.0,PG Pathak,VK Sharma,2020,1778.0,1643.5
738,1216507,Dubai,R Tewatia,Dubai International Cricket Stadium,0,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,wickets,5.0,YC Barde,PR Reiffel,2020,1948.5,1703.5
739,1216508,Abu Dhabi,RG Sharma,Sheikh Zayed Stadium,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,49.0,CB Gaffaney,S Ravi,2020,2259.0,1692.5
740,1216509,Sharjah,S Dhawan,Sharjah Cricket Stadium,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals,wickets,5.0,KN Ananthapadmanabhan,RK Illingworth,2020,1643.5,2096.0
741,1216510,Dubai,KL Rahul,Dubai International Cricket Stadium,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,runs,97.0,AK Chaudhary,PR Reiffel,2020,1778.0,1710.0
742,1216511,Abu Dhabi,SA Yadav,Sheikh Zayed Stadium,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,runs,57.0,VK Sharma,S Ravi,2020,2259.0,1703.5
743,1216513,Dubai,SR Watson,Dubai International Cricket Stadium,0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Chennai Super Kings,wickets,10.0,AY Dandekar,Nitin Menon,2020,1778.0,1643.5
744,1216514,Abu Dhabi,YS Chahal,Sheikh Zayed Stadium,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,wickets,8.0,CB Gaffaney,S Ravi,2020,1703.5,1710.0
745,1216515,Sharjah,SS Iyer,Sharjah Cricket Stadium,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,runs,18.0,VA Kulkarni,RK Illingworth,2020,2096.0,1692.5
746,1216516,Dubai,PK Garg,Dubai International Cricket Stadium,0,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,7.0,AK Chaudhary,PR Reiffel,2020,1948.5,1643.5
747,1216518,Dubai,MK Pandey,Dubai International Cricket Stadium,0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8.0,Nitin Menon,PR Reiffel,2020,1703.5,1948.5
748,1216519,Dubai,AR Patel,Dubai International Cricket Stadium,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Delhi Capitals,runs,59.0,Nitin Menon,YC Barde,2020,2096.0,1710.0
749,1216520,Sharjah,CH Gayle,Sharjah Cricket Stadium,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,8.0,KN Ananthapadmanabhan,RK Illingworth,2020,1692.5,1778.0
750,1216521,Sharjah,TA Boult,Sharjah Cricket Stadium,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,10.0,C Shamshuddin,VA Kulkarni,2020,1643.5,2259.0
751,1216522,Dubai,AB de Villiers,Dubai International Cricket Stadium,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,wickets,7.0,AK Chaudhary,Nitin Menon,2020,1703.5,1710.0
752,1216523,Abu Dhabi,KD Karthik,Sheikh Zayed Stadium,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,2.0,UV Gandhe,CB Gaffaney,2020,1692.5,1778.0
753,1216524,Dubai,WP Saha,Dubai International Cricket Stadium,0,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,runs,88.0,AK Chaudhary,Nitin Menon,2020,1948.5,2096.0
